,total_cases
29263,22.0
53756,1996.0
22703,101.0
13453,6017.0
37805,553040.0
27360,1173.0
29677,25675.0
51385,26732.0
30953,82.0
13080,5604.0
53633,530.0
46604,31772.0
27180,135786.0
18164,104427.0
46969,153.0
36157,103119.0
28878,2166.0
3822,1.0
28371,16050.0
38362,5170.0
39551,9001.0
29058,75690.0
11244,87213.0
6683,654.0
49701,84.0
57849,270.0
44440,19.0
10247,4389.0
37812,604452.0
46074,360155.0
3838,195.0
6351,12.0
35999,2283.0
33356,5721.0
14340,9811.0
18298,18.0
12771,17506.0
29881,7121.0
634,64627.0
21957,10996.0
24174,8040203.0
57613,46728.0
16991,6.0
24260,27.0
55100,196.0
47609,57980.0
36047,7922.0
9066,283.0
19199,2465126.0
15611,108783.0
4923,68614.0
17110,261.0
57963,1022.0
2347,36613.0
58805,772.0
32442,16.0
47782,1530.0
14294,7432.0
52871,509.0
23092,38438.0
51634,413991.0
41628,28.0
35801,3930.0
18812,19315.0
20012,1361.0
5289,83952.0
17732,1619.0
11966,715.0
24879,721.0
23447,6622.0
26844,11907.0
31738,8709.0
42663,25282.0
31589,3871.0
40611,47135.0
12026,200.0
27759,143280.0
8562,42.0
43747,854641.0
34386,546.0
29714,2.0
7045,60.0
35053,55.0
4274,186894.0
57709,104177.0
21695,119349.0
10411,4948.0
54156,1.0
1950,5371.0
21213,23.0
10928,427027.0
51726,122.0
55723,197124.0
21975,11819.0
33836,8.0
20044,3502.0
18961,158868.0
52614,299.0
31815,43728.0
18854,34977.0
2274,3538.0
11159,83968.0
12938,128.0
45213,230.0
34033,8128.0
12386,1375.0
22993,442.0
35613,888.0
19422,8716.0
28979,45335.0
22080,50.0
59282,8696.0
51777,496.0
41542,60557.0
57094,1.0
56469,320.0
24741,721.0
347,243.0
43907,3366715.0
2260,1867.0
6277,364.0
591,38182.0
59129,343.0
42687,31292.0
25146,496253.0
17861,6233.0
24756,721.0
8744,631.0
35050,46.0
19346,5942.0
41797,629961.0
15487,13477.0
11019,564778.0
255,41935.0
15945,142056.0
28488,112.0
7283,1924.0
12970,1908.0
32015,15669.0
1421,1679.0
55464,2659.0
20897,2770.0
51868,5077.0
27207,201074.0
16491,8566.0
20101,82835.0
23086,33835.0
16800,3071.0
39284,15226.0
50924,5268.0
246,41032.0
48239,28215.0
15066,5682.0
50867,4671.0
58730,2101.0
30776,34014.0
14676,18163.0
14193,65.0
29655,12744.0
8775,751.0
17667,187.0
37374,27241.0
54188,628.0
16116,4319.0
23949,142.0
57363,27.0
32807,19.0
14179,2.0
26091,153045.0
21143,1.0
42319,4848.0
28084,51851.0
46801,11.0
50311,16191.0
28013,30636.0
27144,93408.0
16455,2653.0
47987,173228.0
19928,735.0
19251,24.0
12634,444.0
16958,5214.0
34283,381.0
37338,16801.0
12888,21890.0
28546,10277.0
13563,146.0
34937,69568.0
36665,299.0
55811,66738.0
28026,34201.0
35497,297.0
50703,10.0
39618,12858.0
32370,5999.0
33182,1933.0
7887,173.0
55148,16425.0
22770,6727.0
40741,4658.0
17045,39.0
56494,563.0
5067,190404.0
11268,89654.0
6333,734.0
53765,2187.0
26470,359569.0
5932,2411.0
36648,261.0
29873,5062.0
8065,16164.0
8060,15386.0
58798,441.0
32761,100318.0
58095,1494.0
18171,107669.0
53995,279.0
36,175.0
24151,6685082.0
36955,32.0
49772,227436.0
11825,396.0
17939,55.0
11721,1755568.0
7252,16050.0
6398,1802.0
28555,18609.0
7692,141.0
30505,1393.0
23243,118036.0
20092,54852.0
49436,655.0
15858,67209.0
59142,551.0
49247,18706.0
22159,1790.0
48820,83890.0
29960,77778.0
51035,1868.0
5036,133324.0
23457,11825.0
14688,21836.0
12012,60.0
2696,12069.0
26718,1065.0
17591,26283.0
1746,94.0
50812,1305.0
43848,1843678.0
23644,1798.0
33481,629.0
9244,6585.0
20422,352107.0
53409,27.0
27981,12062.0
53392,26.0
36723,602.0
7494,5273954.0
29928,36254.0
36196,215294.0
18891,11.0
37449,170743.0
10686,1705.0
41170,453.0
4747,372.0
32314,5746.0
6302,424.0
31357,2137.0
5492,18.0
17535,5125.0
12807,19669.0
26246,2036.0
27801,166468.0
43967,280.0
18193,119025.0
34525,311486.0
24059,697413.0
42875,300462.0
58218,4356653.0
25378,69612.0
32642,9296.0
25060,267061.0
22820,8224.0
44324,17.0
21378,32.0
38596,1136.0
10638,1350.0
54320,2314.0
19340,5620.0
25921,2988.0
7351,498440.0
49132,10801.0
24561,779548.0
17634,12.0
39697,38703.0
49091,8961.0
57394,27.0
40004,121360.0
29693,37676.0
51299,312728.0
11572,422519.0
8991,240.0
50520,11894.0
37629,48458.0
10844,220628.0
6908,72689.0
45638,885.0
45204,144.0
25294,1434.0
13491,7763.0
41349,199.0
4858,45116.0
28757,145204.0
56827,3028.0
8250,632.0
1257,7699.0
6680,533.0
8930,125.0
7641,141.0
33038,12452.0
35590,428.0
1973,16214.0
58884,7164.0
13628,944.0
14633,13642.0
16651,42132.0
48432,7.0
2770,27109.0
42095,50359.0
2329,28936.0
50935,5300.0
38703,1256.0
49261,21743.0
27659,42574.0
42235,422915.0
54035,3651.0
15439,1380.0
7991,3453.0
47769,1513.0
30985,82.0
1894,19.0
57321,12.0
16702,16.0
17920,9.0
17855,6124.0
58387,45083528.0
25965,16359.0
38412,5725.0
17572,16598.0
22304,2441.0
17274,1320.0
21381,33.0
20234,122171.0
23767,2116.0
19871,110.0
6044,2.0
15052,5658.0
50084,143.0
19184,2285238.0
58245,7255254.0
30653,118.0
53433,28.0
25905,88.0
5392,597643.0
46339,15525.0
38203,11.0
46137,219.0
50204,2810.0
42940,481.0
50294,8870.0
55011,14574.0
59098,36.0
29495,1097.0
9609,100404.0
9308,17718.0
49433,290.0
47853,2922.0
28351,15002.0
20951,3589.0
43498,324094.0
562,21202.0
10208,1850.0
1031,758.0
22149,1654.0
50268,3382.0
11894,496.0
17206,461.0
7058,175.0
10599,1039.0
37145,19299.0
40721,1181.0
11803,321.0
57362,27.0
39744,15.0
442,2819.0
10588,998.0
30098,245.0
43870,2382012.0
31414,4693.0
57385,27.0
17629,9.0
55443,113.0
27742,138982.0
34017,7804.0
52752,509.0
4276,193590.0
11322,90905.0
45839,15102.0
57398,27.0
58298,17845830.0
42915,483689.0
46113,4.0
10057,9419.0
27746,140175.0
27315,718.0
29362,41.0
32543,7009.0
53658,704.0
57978,1054.0
55476,7265.0
43826,1438219.0
51068,17311.0
42072,26420.0
29882,7413.0
13751,1755.0
5497,18.0
7044,60.0
39229,8530.0
29317,24.0
18738,8161.0
47376,150.0
28393,19328.0
5097,1.0
21711,127786.0
53445,29.0
17818,5669.0
42645,18091.0
12380,1157.0
14588,12201.0
30531,1539.0
13311,1941.0
51810,2073.0
4541,92.0
56341,7030867.0
39397,82794.0
50718,10.0
22731,2507.0
54602,222402.0
22115,1178.0
23416,4535.0
27353,1147.0
27258,268.0
17821,5715.0
22462,272.0
7960,2175.0
14440,12772.0
49787,236259.0
14986,5395.0
21076,58187.0
55719,192404.0
40209,270400.0
39023,64184.0
12696,4181.0
57753,2.0
41362,266.0
56756,26901.0
47042,1.0
32833,250.0
50362,44774.0
47649,58260.0
57244,12.0
53428,28.0
8656,426.0
38953,54008.0
12714,9101.0
35343,1.0
19249,21.0
53598,174.0
51673,19.0
41187,511.0
5113,50.0
46194,3645.0
22409,113.0
45510,4.0
37699,66843.0
23274,19.0
28231,1004.0
7512,5653561.0
33099,25.0
13273,862.0
20202,1176.0
25395,110032.0
40768,9726.0
56347,7274143.0
16059,1.0
73,3564.0
1843,144.0
33538,874.0
11228,85117.0
54521,124375.0
17669,190.0
9436,25143.0
51975,18.0
28879,2166.0
46839,11.0
18325,18.0
37621,46939.0
19781,3705.0
13406,3806.0
12150,3979.0
5938,2496.0
28207,780.0
28451,50801.0
42447,54487.0
21448,19.0
5745,22.0
44296,15.0
4027,62484.0
57555,6750.0
17500,3315.0
8974,171.0
38665,1200.0
21326,24.0
36731,1171.0
3937,20430.0
20437,517736.0
17494,3033.0
4414,464932.0
47582,57765.0
52905,35.0
26401,248419.0
3146,247188.0
50459,6081.0
55082,1.0
7507,5554206.0
43535,582786.0
38960,55160.0
9990,4125.0
3514,224651.0
52338,2929.0
40040,128290.0
51524,42763.0
19476,9084.0
55936,312574.0
31235,771.0
33971,7384.0
36163,117685.0
42459,63073.0
9411,22896.0
5255,65727.0
38725,1640.0
42418,38721.0
26624,502.0
44876,17.0
15678,141777.0
51948,11988.0
10046,8603.0
1055,852.0
16978,5286.0
33528,686.0
1525,14493.0
20043,3306.0
54621,241997.0
22208,2205.0
5154,33573.0
45662,906.0
14126,505215.0
28900,6878.0
5664,4783.0
1806,124.0
49961,1496864.0
17145,317.0
29958,73995.0
56690,3370.0
2970,16685.0
50422,533.0
29550,1288.0
39767,131.0
16465,3481.0
493,8605.0
25108,378752.0
41432,2638.0
10482,357.0
28523,1915.0
32767,110485.0
6026,3363.0
23365,4053.0
40006,121360.0
30151,1148.0
30844,86580.0
53961,133.0
27475,81743.0
22689,62.0
1384,346.0
26771,6895.0
20895,2744.0
27414,2161.0
23241,117190.0
21737,139419.0
59338,18675.0
23070,22116.0
43909,3412390.0
32705,30090.0
35318,756.0
28799,42.0
46069,359415.0
54740,860432.0
2722,23035.0
10979,508571.0
20108,108690.0
17648,36.0
21251,23.0
14925,4979.0
29176,19.0
45697,932.0
50024,1.0
46060,357623.0
12563,142505.0
33583,2595.0
36787,51496.0
7607,135.0
25848,74246.0
36855,128178.0
50854,4252.0
22748,5077.0
30346,229.0
31389,3040.0
53139,3636.0
14547,9206.0
23800,2921.0
9046,276.0
51935,10701.0
56854,5767.0
3970,37316.0
44721,28.0
28161,98555.0
6922,87901.0
41675,33931.0
660,90.0
49026,1231597.0
31645,4447.0
25128,429193.0
17502,3450.0
17671,203.0
53553,23.0
7358,672846.0
17801,5375.0
28991,47056.0
27167,112011.0
39322,22607.0
48679,4579.0
46510,11454.0
34229,344.0
2409,48251.0
296,49161.0
32244,2614.0
18296,18.0
7548,6901952.0
7942,1399.0
17529,4590.0
57048,76907.0
5789,130.0
57697,100143.0
29405,34.0
52185,494.0
56432,18814913.0
40146,50694.0
6553,137706.0
53613,386.0
37533,188.0
29181,19.0
50624,15299.0
20534,205.0
45188,21.0
26411,252809.0
38492,529.0
42623,2362.0
59072,23.0
9638,109984.0
30428,1234.0
13795,6853.0
52401,7192.0
8381,1408.0
49741,158273.0
2886,79.0
1883,176.0
4190,2948.0
46770,11.0
57029,74498.0
37118,13938.0
30565,1779.0
25218,1164535.0
41509,36404.0
16375,148799.0
7630,138.0
4761,1007.0
2723,23287.0
9884,349.0
47696,44.0
16877,5028.0
45227,356.0
20637,26125.0
23212,104435.0
34231,344.0
496,9083.0
41872,928006.0
44464,22.0
4008,51113.0
44725,29.0
35055,64.0
18582,1352.0
8655,422.0
11982,1150.0
41925,1019475.0
33212,2477.0
43036,91838.0
28798,16.0
31250,1298.0
8630,361.0
33440,450.0
25595,2415.0
34262,361.0
55918,297952.0
49260,21588.0
38029,1729.0
44512,1.0
36519,15231.0
2670,7521.0
17140,306.0
46146,291.0
2083,601713.0
32848,955.0
55647,102929.0
51478,33492.0
22923,9491.0
42464,66870.0
26972,14284.0
54701,370832.0
6572,140952.0
14166,746714.0
33305,3440.0
45468,1868.0
13407,3866.0
21040,19842.0
33414,188.0
54699,366208.0
12482,55454.0
18570,336.0
35877,17746.0
57960,1009.0
56089,3026342.0
23131,62526.0
27126,84244.0
9624,105830.0
24399,100303.0
56349,7377587.0
8107,24319.0
30846,87986.0
8524,5.0
35798,3748.0
2102,824468.0
42322,5955.0
8498,6631.0
39913,83769.0
15522,28631.0
36659,293.0
50379,2.0
22414,117.0
1995,42785.0
27528,285306.0
56382,9702514.0
19814,3791.0
43554,654007.0
21676,109849.0
24435,177571.0
28834,708.0
57472,181.0
4925,68850.0
37743,137194.0
30820,71804.0
23697,1815.0
53641,569.0
9422,24117.0
43407,65177.0
2978,16902.0
3573,92.0
7372,1067579.0
2590,5550.0
4578,103.0
1115,939.0
45783,1066.0
3088,41500.0
3466,95281.0
4261,145483.0
19333,5209.0
53283,24.0
23555,300022.0
46515,11823.0
58506,209.0
23772,2141.0
5229,61361.0
13262,320.0
21392,41.0
46775,11.0
41000,259770.0
21767,73.0
14961,5374.0
40392,31.0
50653,22265.0
25411,156995.0
14481,19436.0
7025,35.0
28873,1974.0
799,33626.0
51541,49283.0
49691,2.0
427,1838.0
58272,11619340.0
17129,285.0
48129,1793.0
40670,115606.0
48090,1473.0
11882,484.0
27114,78662.0
14184,14.0
53686,1012.0
53164,3810.0
1391,462.0
48579,3310.0
48299,114806.0
58378,40834602.0
11498,28236.0
7634,138.0
51259,124355.0
19515,9497.0
30990,82.0
51100,34871.0
33000,10943.0
31017,84.0
28460,52333.0
33158,1194.0
56183,799212.0
47849,2801.0
39218,6932.0
7423,3057470.0
56037,1434004.0
58366,36553559.0
4023,59586.0
44706,27.0
38137,2100.0
23869,5552.0
47768,1511.0
18125,84295.0
46983,160.0
6884,38493.0
12288,7127.0
29374,41.0
17573,16956.0
45955,301323.0
7902,94.0
23123,55877.0
51423,30736.0
40984,212339.0
10051,8944.0
44152,5262.0
3883,2588.0
37180,1.0
2314,20268.0
12834,20486.0
10315,4802.0
55904,288511.0
18402,32.0
40180,192970.0
47229,2269.0
48804,35812.0
9894,421.0
4833,22052.0
23057,12306.0
34783,6704.0
29886,8881.0
13418,4377.0
42218,396395.0
3424,42104.0
29754,541.0
1892,17.0
28702,114015.0
20704,46062.0
9617,103418.0
5947,2557.0
58949,15415.0
29414,221.0
58149,98090.0
21346,25.0
53614,391.0
8209,15.0
797,32504.0
34651,1011153.0
22174,1954.0
18756,8980.0
24395,93657.0
33966,7332.0
50637,18254.0
35561,320.0
46935,143.0
22551,2929.0
20478,1287092.0
38031,1752.0
39894,79159.0
58971,16480.0
21942,10478.0
13765,2181.0
41029,2.0
58317,22704263.0
28506,342.0
19689,2288.0
37123,14345.0
54739,828295.0
25019,167156.0
42364,20619.0
17152,330.0
29204,19.0
58672,2063.0
34188,341.0
37973,1533.0
1234,6790.0
49487,2148.0
18093,61700.0
55823,122534.0
9255,8681.0
54330,3461.0
35096,96.0
57523,1819.0
57853,271.0
37001,2052.0
684,1983.0
23202,101468.0
24134,5308014.0
21604,69651.0
20169,12.0
48197,3954.0
38562,1046.0
8953,139.0
52459,9432.0
25135,453637.0
41756,353590.0
29717,4.0
43548,632263.0
33205,2423.0
52911,37.0
26380,243344.0
58478,1.0
31218,27.0
15926,122257.0
39199,4157.0
8625,328.0
25104,371816.0
19142,975213.0
31740,8979.0
16571,28415.0
48351,16.0
34060,12278.0
54450,130230.0
7855,152.0
57126,1.0
33359,5878.0
21573,44492.0
37905,1472.0
14780,128874.0
10584,982.0
26797,9005.0
34108,314.0
16165,42980.0
10715,2113.0
25854,75756.0
57293,12.0
31368,2386.0
36427,3440.0
15608,106732.0
56305,5569011.0
13248,35.0
9001,273.0
1212,5437.0
4979,79421.0
37656,50959.0
34241,346.0
18344,27.0
31153,1253.0
24754,721.0
32375,6009.0
48950,716759.0
29657,13236.0
51830,3416.0
51351,1139.0
14123,492263.0
47889,7269.0
40983,209584.0
38669,1200.0
1095,862.0
21019,13240.0
14738,53692.0
13882,1925.0
55915,296358.0
19924,728.0
38644,1178.0
47232,2287.0
18767,10103.0
7041,48.0
59175,2817.0
1160,1564.0
15445,2111.0
54713,399360.0
52045,422.0
52336,2551.0
38070,1870.0
2768,27078.0
46127,99.0
34341,501.0
27073,48782.0
21468,137.0
3951,27837.0
48394,17.0
8095,20271.0
36135,61399.0
46336,15459.0
56740,16218.0
13435,5350.0
20300,187682.0
20156,239229.0
21868,6141.0
22465,284.0
49225,14456.0
29765,668.0
57140,1.0
11542,154277.0
26462,325329.0
17007,34.0
8009,5677.0
31541,670.0
56521,749.0
42299,251.0
59183,4221.0
30413,1135.0
42036,10794.0
19464,9005.0
45278,674.0
44754,148.0
37763,278546.0
42549,876333.0
58547,1221.0
22515,1093.0
44518,2.0
14439,12702.0
17165,364.0
20054,6192.0
24154,6906151.0
30285,2.0
41476,12974.0
41632,117.0
33868,1283.0
26707,883.0
4576,103.0
3235,641.0
51076,22133.0
20569,4263.0
50579,13653.0
4722,285.0
28584,38678.0
20622,18134.0
50104,304.0
38034,1764.0
7032,40.0
38619,1167.0
329,33.0
49116,10635.0
53242,1.0
37290,682.0
52390,6695.0
33617,5026.0
33126,389.0
25117,397801.0
7399,2046328.0
18594,2905.0
29250,22.0
19586,20.0
5607,1590.0
57809,123.0
3148,254710.0
34052,10501.0
44384,17.0
8606,170.0
19977,1004.0
58984,17097.0
25463,372259.0
209,39044.0
45482,2231.0
3271,2693.0
37485,240981.0
43054,104016.0
1004,673.0
19743,3636.0
53665,749.0
13518,9771.0
10532,866.0
27457,33009.0
56082,2607542.0
44239,14.0
28760,146044.0
11525,84442.0
53688,1046.0
31824,46088.0
6212,228.0
58826,1200.0
36310,76.0
4102,86956.0
33021,11737.0
52263,618.0
59210,6559.0
9340,19604.0
18526,1.0
50879,4863.0
6403,2556.0
12043,333.0
7632,138.0
1728,92.0
18055,18706.0
1868,158.0
51130,62728.0
14677,18310.0
31476,62515.0
11441,1267.0
40823,45633.0
1971,14702.0
40136,34336.0
56519,738.0
20067,12841.0
45823,2932.0
15588,93732.0
694,3007.0
22113,1114.0
12047,391.0
25737,27313.0
17973,261.0
37820,687250.0
35052,52.0
47656,58320.0
32349,5904.0
25574,18.0
35862,14461.0
34445,13842.0
2114,989680.0
3629,104.0
18657,7087.0
27703,119781.0
58606,1953.0
40794,20059.0
11292,90235.0
37809,579997.0
48621,3864.0
36331,156.0
48342,13.0
19669,403.0
29048,71971.0
42722,42454.0
40706,69.0
39080,92705.0
26372,241819.0
44871,17.0
27916,737.0
50027,1.0
44772,257.0
17040,39.0
43151,129431.0
39452,5865.0
56136,107.0
40954,152289.0
53896,116.0
55518,35192.0
44399,19.0
55742,232982.0
2484,142928.0
45802,171.0
55509,28704.0
28072,43580.0
39973,110594.0
52606,147.0
38735,2199.0
38910,36663.0
29455,896.0
45948,291468.0
25745,28201.0
3409,40023.0
21159,12.0
42678,29209.0
54084,5798.0
10745,25.0
7192,7835.0
26617,469.0
386,856.0
33927,6510.0
52784,509.0
14674,17800.0
41792,594326.0
15185,18.0
37552,7468.0
7953,1921.0
56516,733.0
8118,33335.0
46888,127.0
4299,252502.0
48131,1841.0
46716,320167.0
24783,721.0
12076,728.0
20472,1157514.0
11179,84102.0
37136,16269.0
5914,2294.0
57998,1077.0
38165,2228.0
35476,288.0
16480,5727.0
28083,50833.0
3130,138979.0
8015,6964.0
27050,24104.0
6780,6719.0
44891,18.0
6618,146697.0
35395,39.0
20157,239780.0
10559,926.0
35007,144818.0
20047,4140.0
27657,22308.0
33312,3537.0
9399,22103.0
11219,84857.0
46707,282601.0
51654,477983.0
35157,109.0
37029,6712.0
9784,418848.0
50849,4009.0
43351,22760.0
46347,15616.0
41340,119.0
33822,7.0
20256,164967.0
27206,199270.0
29732,110.0
16226,96108.0
47940,83796.0
5591,1101.0
54903,1089.0
59133,391.0
19285,661.0
37036,8082.0
14746,61593.0
49189,12800.0
632,63595.0
51554,54384.0
41936,1.0
4535,92.0
29849,2082.0
22353,7.0
43314,15588.0
43094,116765.0
12674,2153.0
35165,112.0
31205,1.0
36952,31.0
25467,387121.0
2576,1071.0
35141,103.0
1756,95.0
55785,1301.0
53701,1239.0
52602,53.0
52081,441.0
37138,16726.0
54180,394.0
59022,18881.0
46872,114.0
22024,13474.0
11236,85708.0
25385,86148.0
25671,25250.0
35283,557.0
27007,16911.0
37030,6906.0
51742,177.0
9663,120903.0
16799,3071.0
15150,16.0
38546,970.0
23572,329721.0
48580,3310.0
36463,8556.0
17094,215.0
897,65108.0
58556,1389.0
11720,1737347.0
37271,99.0
38641,1178.0
55941,318190.0
25825,67099.0
52316,76.0
34263,361.0
49274,23216.0
690,2629.0
46728,352120.0
36859,130604.0
53365,24.0
35656,21.0
47492,44310.0
37696,64980.0
19517,9510.0
5206,59072.0
56540,846.0
17790,5075.0
36087,15936.0
3574,93.0
916,84152.0
16911,5088.0
22727,1865.0
51959,3.0
23039,5527.0
31285,1623.0
19203,2529756.0
11136,83134.0
53785,2627.0
42465,67372.0
57870,325.0
29892,12191.0
39032,65693.0
19396,8505.0
33697,14212.0
12419,7596.0
4019,56778.0
27079,55051.0
24188,8683916.0
22491,474.0
27588,2135.0
15456,4680.0
17158,341.0
58759,39.0
18015,4848.0
40891,104879.0
39197,3895.0
6806,13396.0
42684,30623.0
31212,3.0
35518,310.0
44358,17.0
53483,30.0
16450,2194.0
23671,1805.0
30276,4351.0
39159,1539.0
43744,838461.0
26508,1308528.0
25567,1.0
30316,76.0
598,43683.0
20946,3458.0
4001,48661.0
42865,255970.0
53055,3246.0
50862,4579.0
50255,3281.0
38440,5938.0
38985,59127.0
49308,26043.0
15471,8235.0
37848,1.0
36943,25.0
50365,46248.0
50432,1526.0
11036,598394.0
11936,607.0
47401,1049.0
34214,344.0
11109,81033.0
50431,1365.0
9611,101087.0
29669,20787.0
20812,55461.0
44896,26.0
51520,41722.0
14379,10659.0
40077,31.0
39802,2447.0
2837,27987.0
49679,1.0
20141,220508.0
3218,44.0
28149,96614.0
11324,90955.0
26355,238011.0
22331,2447.0
51843,3924.0
52103,445.0
11530,102009.0
4695,242.0
51113,44686.0
23778,2162.0
5241,62469.0
11545,173206.0
12500,76828.0
42718,41189.0
7338,241080.0
7396,1926824.0
43284,5990.0
39574,9468.0
58604,1943.0
25428,223612.0
42454,59378.0
4482,66.0
43183,136649.0
53104,3444.0
56388,10479036.0
30960,82.0
37251,16.0
51988,28.0
9180,193.0
13411,4065.0
43292,8746.0
56344,7146242.0
40002,120718.0
11906,517.0
37376,28938.0
27115,79142.0
18617,5327.0
56043,1542611.0
18722,7752.0
52417,7871.0
17430,2022.0
41961,3.0
54571,187685.0
43593,3.0
49975,1648187.0
50144,1620.0
15120,12.0
12878,21547.0
9475,4.0
56139,403.0
1074,855.0
14260,3495.0
46585,29682.0
49529,2504.0
26855,12723.0
33545,1112.0
56263,3115732.0
55812,72224.0
26224,3.0
56869,9396.0
9386,21570.0
42321,5575.0
46612,32300.0
51701,44.0
26880,7.0
48253,48939.0
12598,176407.0
6083,7.0
25689,25473.0
41616,115026.0
44214,9784.0
48405,17.0
45881,95748.0
38658,1194.0
42147,213131.0
53373,25.0
9187,658.0
43242,3.0
41924,1018099.0
38773,1.0
565,22300.0
20502,1783896.0
5899,2213.0
58099,1509.0
31568,3480.0
13873,396.0
840,48966.0
36656,290.0
9834,6.0
51929,9928.0
40409,116.0
52208,514.0
32530,6467.0
25039,215096.0
35434,197.0
26548,2067487.0
52534,12428.0
12334,655.0
52600,32.0
9341,19848.0
12975,2030.0
36860,131186.0
31615,4024.0
45439,1190.0
765,15070.0
56714,5857.0
49368,55902.0
44111,4840.0
55478,8238.0
58074,1397.0
40138,35788.0
56829,3164.0
37633,49155.0
51987,26.0
2620,6847.0
51404,30009.0
50175,2047.0
39477,7783.0
35794,3549.0
17288,1.0
36870,3.0
17682,279.0
45708,943.0
20125,178953.0
15831,46751.0
34790,7725.0
43344,20945.0
18232,5.0
9385,21570.0
35453,220.0
55698,166502.0
32839,541.0
33793,3.0
12751,16293.0
25788,39584.0
25034,202584.0
30344,223.0
30652,105.0
13908,7033.0
33957,7165.0
23207,103488.0
53215,6020.0
26020,28495.0
44458,19.0
31587,3851.0
3499,213192.0
56436,19564536.0
45559,484.0
49004,912477.0
35477,288.0
19116,538264.0
20601,10201.0
4242,78052.0
20344,208546.0
54455,139140.0
1359,96.0
12931,32.0
42608,30.0
31533,34.0
26148,319417.0
46874,114.0
17263,877.0
34346,508.0
45172,2.0
23957,657.0
1509,12223.0
55407,8.0
12780,18161.0
36880,11.0
51426,30776.0
46710,296528.0
1845,144.0
27939,2474.0
12243,5774.0
45167,2.0
7838,148.0
6963,115633.0
27610,5571.0
55134,9866.0
29318,24.0
13769,2644.0
15700,159064.0
20284,183189.0
12002,19.0
4332,331078.0
29672,22104.0
14367,10456.0
11678,1280487.0
49174,12121.0
10251,4561.0
25818,64538.0
36382,1111.0
29369,41.0
2108,903730.0
47177,1940.0
12501,77829.0
10778,7652.0
28466,54261.0
7773,145.0
48198,4058.0
3644,174.0
30171,1554.0
45656,898.0
38091,1957.0
11351,91807.0
36951,31.0
54033,3327.0
57203,12.0
57553,6273.0
51365,12928.0
636,1.0
8983,225.0
16630,37884.0
22666,15.0
4512,84.0
1193,3811.0
32813,19.0
40113,8348.0
17360,1746.0
32305,5697.0
50728,10.0
13866,41.0
6786,7908.0
2963,16486.0
21947,10652.0
9776,368279.0
53984,156.0
22076,43.0
4515,85.0
9581,78332.0
14267,4390.0
3216,28.0
34743,1560.0
37297,1811.0
2460,115855.0
32746,76265.0
45371,735.0
18066,26204.0
44674,26.0
39657,19069.0
33257,2814.0
33439,448.0
47728,863.0
49306,25836.0
26623,490.0
30788,42712.0
52000,45.0
4151,3.0
432,2114.0
5167,47334.0
23984,20080.0
34600,730317.0
26016,24652.0
53883,114.0
54580,199906.0
12697,4404.0
43032,87369.0
37,197.0
32544,7059.0
47342,18.0
33024,11893.0
32140,3.0
20372,239010.0
55859,247037.0
48269,72674.0
37361,21009.0
713,6067.0
559,20315.0
46022,344552.0
58260,9410005.0
37089,12675.0
